LakeCode	actual	XG	XG1	XG2	XG3	XG4	RF	RF1	RF2	RF3	RF4	SVM	SVM1	SVM2	SVM3	SVM4	ANN	ANN1	ANN2	ANN3	ANN4	TAB	TAB1	TAB2	TAB3	TAB4	BNN	BNN1	BNN2	BNN3	BNN4	fold
45881018	3	3	0,000811923	0,316400527	0,673706602	0,009080948	3	0,070400277	0,258440787	0,596140151	0,075018785	2	0,002812925	0,561237471	0,392618689	0,043330915	2	0,067797765	0,618662655	0,275082767	0,038456749	2	0,016033547	0,721772805	0,250844587	0,011349061	2	0,02096962	0,64385289	0,331886202	0,003291261	1
45891008	3	2	0,003955644	0,514394769	0,474698206	0,00695138	2	0,103012177	0,487752071	0,349277987	0,059957766	2	0,011442467	0,56483697	0,402998271	0,020722292	2	0,048248559	0,588101208	0,342645258	0,021005025	2	0,030805651	0,776242919	0,190897448	0,002053982	2	0,019316731	0,595524907	0,380834132	0,004324173	1
460411001	1	2	0,128340437	0,821303105	0,045388824	0,004967633	2	0,309193018	0,610685637	0,04143112	0,038690225	1	0,454670275	0,36650389	0,166042619	0,012783216	1	0,60936892	0,359470338	0,030994989	0,000165722	1	0,456948091	0,438726398	0,103002977	0,001322533	2	0,293039888	0,667553067	0,039357487	4,95741E-05	1
46121014	2	2	0,002407435	0,855322243	0,140094112	0,002176211	2	0,118167922	0,611917136	0,206442791	0,063472151	2	0,085994546	0,665605542	0,23541523	0,012984682	2	0,190852642	0,695289791	0,109571628	0,004285883	2	0,132319287	0,782588743	0,083998008	0,001093962	2	0,081363015	0,787308156	0,130965263	0,000363619	1
46141017	2	2	0,00434629	0,899065902	0,091483436	0,005104372	2	0,159787184	0,664897687	0,125586515	0,049728615	2	0,08870813	0,64886312	0,249749046	0,012679703	2	0,096547522	0,681816161	0,208159879	0,013476457	2	0,048546211	0,860944348	0,089229186	0,001280255	2	0,050006814	0,725951552	0,222910941	0,001130771	1
46151002	1	2	0,056337275	0,765686562	0,172679648	0,005296514	2	0,165070308	0,632865665	0,148073818	0,053990208	2	0,0225558	0,571812316	0,394842923	0,010788961	2	0,212990254	0,695486784	0,090433009	0,001090014	2	0,010797914	0,921358477	0,067746122	9,74876E-05	2	0,057266202	0,7397995	0,201645896	0,001288364	1
46161001	3	3	0,000534454	0,11579037	0,721557043	0,162118132	3	0,059043274	0,128455471	0,504671941	0,307829314	3	0,002836951	0,05290751	0,703786538	0,240469	3	0,007553434	0,175238714	0,480848163	0,33635962	3	5,43581E-05	0,057749657	0,55944562	0,382750364	3	0,000639938	0,046327449	0,693129659	0,259902984	1
46241001	2	3	0,000212131	0,159855119	0,733505685	0,106427064	3	0,064001655	0,172271303	0,609618277	0,154108766	3	0,002682214	0,052661307	0,503410884	0,441245595	3	0,007377426	0,185839787	0,412764013	0,394018769	3	2,54926E-05	0,176038049	0,607477192	0,216459267	3	0,000378005	0,038497344	0,712806404	0,248318195	1
46251001	2	3	0,001527351	0,200445738	0,783448061	0,01457885	3	0,079693842	0,274628113	0,566062399	0,079615646	3	0,002774714	0,351345443	0,598169592	0,047710251	3	0,013524625	0,347949773	0,521779954	0,116745651	3	9,42029E-05	0,441039785	0,542964945	0,015901067	3	0,006217728	0,285250813	0,68417716	0,024354303	1
46261011	3	3	0,000290722	0,084268751	0,724043039	0,191397489	3	0,062771407	0,133995977	0,647180894	0,156051722	3	0,002818231	0,215867517	0,71534218	0,065972071	3	0,016873548	0,263261288	0,478672117	0,241193086	3	0,000160128	0,261727636	0,558388439	0,179723797	3	0,001204695	0,096555807	0,762950838	0,139288619	1
46421040	4	3	0,00016153	0,028782949	0,840975888	0,130079634	3	0,057231976	0,10277268	0,627552272	0,212443072	3	0,002759312	0,045084543	0,606775743	0,345380402	3	0,001980393	0,094259158	0,55774498	0,346015513	3	5,66318E-05	0,254437347	0,602165564	0,143340457	3	0,000694649	0,064361833	0,718983889	0,215959653	1
46461002	3	3	0,000328454	0,021752661	0,761520333	0,216398552	3	0,054654602	0,095502393	0,560277313	0,289565692	3	0,002696526	0,047079309	0,704975387	0,245248777	3	0,000295884	0,073027663	0,696333945	0,230342597	3	1,68695E-05	0,079304752	0,833619084	0,087059294	3	0,000477143	0,058393616	0,724030375	0,217098877	1
46521026	1	1	0,969652738	0,019151257	0,010608595	0,00058741	1	0,73740593	0,210604294	0,021470444	0,030519332	1	0,598503346	0,253448898	0,135240333	0,012807423	1	0,984915733	0,015017562	6,67016E-05	4,32494E-09	1	0,877334839	0,100892254	0,021746888	2,60188E-05	1	0,97033006	0,029667869	2,04958E-06	5,60077E-12	1
46641004	4	3	7,56255E-05	0,004337958	0,603514686	0,392071731	4	0,049135451	0,080377659	0,366613648	0,503873243	3	0,002639882	0,030435502	0,50651181	0,460412806	4	5,58387E-05	0,010108575	0,328761488	0,661074162	4	3,09023E-10	0,000717837	0,233209441	0,766072721	4	2,46227E-05	0,004356851	0,493822247	0,501796305	1
46751001	4	3	0,000242157	0,203948256	0,757285326	0,03852426	3	0,06295473	0,157130908	0,680608824	0,099305538	3	0,002720806	0,052390964	0,699077602	0,245810627	3	0,00561065	0,149484307	0,470532387	0,374372691	3	1,83486E-07	0,031663342	0,62646987	0,341866604	3	0,000542965	0,052955888	0,717287421	0,229213759	1
470311001	2	2	0,001169187	0,888372111	0,108746542	0,00171216	2	0,120984711	0,546602024	0,262827332	0,069585932	2	0,011433633	0,577513782	0,389998242	0,021054342	2	0,003603924	0,93457514	0,061083563	0,000737475	2	8,57036E-07	0,981802227	0,018195297	1,61921E-06	3	0,011357991	0,431959361	0,541707397	0,014975226	1
47111016	4	4	4,88354E-05	0,003452152	0,332718121	0,663780892	4	0,044793724	0,071687457	0,128289909	0,75522891	3	0,002691438	0,034094121	0,510955044	0,452259397	4	0,001860115	0,030624067	0,449436694	0,518079102	3	0,000119179	0,054215524	0,530624687	0,41504061	3	6,07282E-05	0,006340628	0,534805357	0,458793283	1
47211001	3	4	4,6738E-05	0,010519261	0,284769669	0,704664331	4	0,044993994	0,070464295	0,147983686	0,736558025	3	0,002769828	0,047385944	0,701208821	0,248635407	4	0,000166527	0,066638067	0,410429388	0,522766054	3	9,44298E-09	0,142788283	0,772264224	0,084947484	3	0,00034617	0,034277581	0,697151065	0,268225223	1
47451014	3	3	0,000104019	0,045179139	0,660778926	0,293937916	3	0,052466751	0,09074847	0,472712653	0,384072126	3	0,002685306	0,042595668	0,500211832	0,454507194	4	0,001595299	0,072841093	0,387644947	0,537918627	3	5,14964E-06	0,124985932	0,650814509	0,22419441	3	0,000109992	0,015180436	0,617038906	0,367670715	1
47461013	3	3	0,000128964	0,046539986	0,773967488	0,179363562	3	0,054775581	0,100287006	0,622400812	0,222536601	3	0,002779633	0,046740353	0,608617389	0,341862625	3	0,00097558	0,092038214	0,599901974	0,307084203	3	5,75834E-06	0,080518149	0,633455983	0,286020109	3	0,000877268	0,073506825	0,718036175	0,207579672	1
47611001	4	4	1,86261E-05	0,002631541	0,231221048	0,766128785	4	0,044240106	0,067426224	0,10414677	0,784186899	4	0,002727641	0,029298056	0,403379477	0,564594826	4	0,007468692	0,032825977	0,235119686	0,724585652	4	0,001753155	0,022585294	0,314785718	0,660875833	4	3,14691E-05	0,002068592	0,418507606	0,579392314	1
47621010	3	4	2,83734E-05	0,004032594	0,488947979	0,506991054	4	0,049515694	0,082220651	0,324786639	0,543477016	4	0,002622057	0,03004413	0,407928046	0,559405766	4	0,000579652	0,012610818	0,204321206	0,782488286	4	1,11607E-06	0,020428453	0,403929951	0,575640479	4	7,11552E-06	0,000728085	0,329009235	0,670255601	1
47821002	3	3	0,000259359	0,036573933	0,748011815	0,215154893	3	0,05586375	0,10687481	0,575834541	0,2614269	3	0,002742108	0,052514758	0,696292604	0,24845053	3	0,007441087	0,167925268	0,43135789	0,393275768	3	0,000173256	0,222900913	0,576583801	0,20034203	3	0,000356992	0,038919766	0,735901654	0,224821538	1
47921002	3	4	3,2534E-05	0,007148017	0,286609113	0,706210336	4	0,043947721	0,068352426	0,106119342	0,781580511	4	0,002649183	0,02939136	0,40947001	0,558489447	4	0,000506267	0,010363746	0,255746424	0,733383596	4	3,17329E-07	0,001195859	0,3259626	0,672841224	4	7,94622E-06	0,001036503	0,358383805	0,640571773	1
480061001	1	1	0,92078872	0,04346641	0,031048784	0,004696085	1	0,711380468	0,234331981	0,024222567	0,030064985	1	0,606219095	0,260064378	0,120926172	0,012790355	1	0,879703045	0,119118288	0,001178287	2,99332E-07	1	0,995256778	0,004708688	3,453E-05	3,35926E-09	1	0,781404316	0,218090013	0,000505727	2,20123E-08	1
48101005	4	4	2,76166E-05	0,013035337	0,296139355	0,690797691	4	0,044470788	0,071121073	0,11202543	0,772382709	4	0,002624241	0,027448772	0,40918621	0,560740777	4	3,53931E-06	0,00033634	0,077910997	0,921749115	4	5,9245E-12	0,000617858	0,273396045	0,725986097	4	3,62536E-08	5,9746E-06	0,075059086	0,924934864	1
49221056	4	4	1,84344E-05	0,003763576	0,113889753	0,882328237	4	0,043481629	0,06428829	0,058116032	0,834114048	4	0,002599645	0,026755743	0,409489725	0,561154887	4	4,15509E-08	1,45109E-05	0,024199076	0,975786388	4	5,46047E-13	0,000444241	0,18584124	0,813714518	4	6,59384E-11	2,23555E-08	0,01171945	0,988280535	1
49221079	4	4	2,18383E-05	0,004508725	0,425470989	0,569998447	4	0,046872088	0,076975114	0,219512478	0,65664032	4	0,00262087	0,030527857	0,407730671	0,559120602	4	0,000443468	0,010369622	0,175634146	0,813552797	4	5,12279E-07	0,012721674	0,364497728	0,622780086	4	9,03802E-06	0,001036689	0,359376132	0,639578104	1
49261001	2	2	0,042228255	0,721451191	0,224607157	0,011713397	1	0,478828932	0,401511404	0,080422695	0,039236969	2	0,12128079	0,668664394	0,197204211	0,012850605	2	0,17321223	0,662616134	0,160998598	0,00317301	2	0,135916976	0,764811508	0,097746859	0,001524657	2	0,034301717	0,696855783	0,266758233	0,002084237	1
49351003	3	3	3,63806E-05	0,004683051	0,820202318	0,175078251	3	0,053620995	0,090877679	0,615120046	0,24038128	4	0,002589728	0,032442079	0,411558827	0,553409366	3	0,000124277	0,019845147	0,51811415	0,461916387	3	1,87148E-07	0,046246723	0,635524815	0,318228275	3	6,64569E-05	0,007890469	0,553007424	0,439035743	1
49441006	3	3	0,000175107	0,051165341	0,864790658	0,083868894	3	0,056647801	0,107321863	0,70587267	0,130157666	3	0,002768542	0,055654169	0,706184518	0,235392771	3	0,007711402	0,188189834	0,496254861	0,307843864	3	0,000102584	0,206117448	0,552207603	0,241572365	3	0,000729646	0,072207399	0,740646183	0,18641679	1
49451048	4	3	6,02928E-05	0,003802228	0,775633828	0,220503651	3	0,051818686	0,084480512	0,514181977	0,349518824	3	0,002645948	0,033192174	0,506758308	0,45740357	4	0,000117895	0,018931527	0,416422963	0,564527631	3	4,08129E-08	0,007719046	0,587138242	0,405142671	3	5,11314E-05	0,008255642	0,555975497	0,435717732	1
49521008	3	3	3,9984E-05	0,004230914	0,61577053	0,379958572	3	0,053457428	0,08895585	0,594177368	0,263409354	3	0,002672806	0,044590741	0,506549879	0,446186575	4	0,001211869	0,057731397	0,444452077	0,496604651	3	1,32768E-05	0,082070083	0,519570595	0,398346045	3	0,000275476	0,032988727	0,67889148	0,28784427	1
49621001	4	4	2,25176E-05	0,003994499	0,18294236	0,813040623	4	0,04417811	0,067460779	0,083693048	0,804668063	4	0,002639515	0,0291136	0,408017677	0,560229208	4	0,002059272	0,01929375	0,220970422	0,757676601	4	3,30691E-05	0,037234356	0,251940248	0,710792327	4	3,31883E-05	0,003073646	0,462092578	0,534800589	1
49631012	4	4	3,06711E-05	0,003371051	0,161859287	0,834738991	4	0,043631458	0,064959303	0,05657477	0,834834469	4	0,002631192	0,029335932	0,408427617	0,559605259	4	7,90968E-05	0,00423336	0,166539818	0,829147756	4	2,52548E-07	0,003033569	0,26392949	0,733036688	4	1,33973E-06	0,000225126	0,2397324	0,760041177	1
49911100	3	3	4,88009E-05	0,012928467	0,57917694	0,407845793	3	0,054614011	0,094400476	0,589112408	0,261873104	3	0,002713242	0,045554025	0,707879141	0,243853592	3	0,000340575	0,056859232	0,638961434	0,303838789	3	1,56925E-05	0,050108256	0,69142108	0,258454971	3	0,000186128	0,027044998	0,665055871	0,307713002	1
530531015	2	2	0,018969853	0,907183116	0,071103546	0,002743486	2	0,22034029	0,659438783	0,075552731	0,044668196	2	0,105102677	0,629661995	0,253468307	0,011767021	2	0,201317713	0,731415868	0,06702809	0,000238272	2	0,030189511	0,915230648	0,054468142	0,000111699	2	0,070497133	0,745681643	0,182924733	0,000896577	1
530541001	2	1	0,85005467	0,10439509	0,042186688	0,003363553	1	0,577625419	0,354150954	0,036245152	0,031978475	1	0,59847246	0,257492119	0,131275621	0,0127598	1	0,727754593	0,264297098	0,007945351	2,9772E-06	1	0,961812803	0,037861716	0,000325409	7,13327E-08	1	0,546212554	0,447221905	0,006564178	1,40394E-06	1
530551009	4	3	2,92211E-05	0,009719076	0,533334128	0,456917575	4	0,053364548	0,093430294	0,418819573	0,434385585	3	0,00265435	0,038973014	0,509003849	0,449368786	3	0,000147029	0,024459761	0,488204628	0,487188607	3	1,44797E-06	0,098495732	0,614648552	0,286854269	3	5,66505E-05	0,005846353	0,524668574	0,46942845	1
530561007	4	3	4,5183E-05	0,01209511	0,507562356	0,480297351	3	0,054118713	0,090740489	0,570594349	0,284546449	3	0,002715995	0,043370178	0,603211421	0,350702405	3	0,000394266	0,044973064	0,487385213	0,467247456	3	3,87421E-06	0,026908532	0,691395693	0,2816919	3	9,33946E-05	0,015037193	0,615069926	0,369799435	1
530571014	3	3	0,000386836	0,220456546	0,769872302	0,009284316	3	0,06222975	0,146686505	0,720219664	0,070864081	3	0,002899484	0,060245329	0,75049229	0,186362896	3	0,001649624	0,157509699	0,695370972	0,145469666	3	0,000270787	0,304169567	0,66853782	0,027021826	3	0,001297409	0,106470741	0,808049381	0,084182486	1
530812001	1	2	0,004233545	0,829976165	0,159833823	0,005956468	2	0,143363285	0,487648139	0,296792347	0,072196229	2	0,196067677	0,458508057	0,332481284	0,012942981	2	0,226286128	0,584337056	0,181646913	0,007729821	1	0,600860146	0,277557468	0,115004432	0,006577955	2	0,058410864	0,703883708	0,235779628	0,001925823	1
540261002	3	2	0,001726942	0,771344026	0,221859936	0,005069097	2	0,118238476	0,642386345	0,185802989	0,053572191	2	0,016345341	0,569099497	0,403513801	0,011041361	2	0,07039497	0,646933675	0,273110807	0,009560467	2	0,031816893	0,810069959	0,154709689	0,003403459	2	0,023258278	0,643458962	0,330109715	0,00317302	1
570451002	2	2	0,23756792	0,434584097	0,314094061	0,013753922	1	0,579112718	0,334583635	0,050971188	0,03533246	1	0,420611278	0,376884994	0,189471772	0,013031956	1	0,494621754	0,461179882	0,043609269	0,00058904	2	0,03656982	0,619339525	0,286772914	0,057317742	2	0,184232652	0,67849648	0,136060372	0,001210529	1
570632001	2	3	0,001783696	0,438012778	0,551481774	0,008721752	3	0,09165687	0,346007668	0,501158652	0,06117681	3	0,002878343	0,227320181	0,724640438	0,045161038	3	0,01358407	0,388835549	0,528550625	0,069029756	2	0,001329365	0,588759878	0,404437409	0,005473348	3	0,004801382	0,207681939	0,756360352	0,031156318	1
570641001	3	3	3,96801E-05	0,076892565	0,85933678	0,063730976	3	0,052195494	0,093200929	0,760663449	0,093940128	3	0,002835595	0,152224866	0,727224428	0,117715111	3	0,014969821	0,213933021	0,554343998	0,216753185	3	0,000316481	0,323289381	0,605536198	0,07085794	3	0,003509101	0,176199421	0,776764512	0,043526966	1
591421003	3	3	0,00255158	0,392138008	0,584850205	0,020460208	3	0,103630575	0,38394188	0,441271223	0,071156322	3	0,002866701	0,321947539	0,628630824	0,046554936	3	0,022540031	0,403570503	0,492566586	0,081322879	3	0,000338813	0,392631761	0,585054277	0,021975149	3	0,006938468	0,312330067	0,659550607	0,021180822	1
591521001	2	2	0,016890969	0,871912831	0,101477008	0,009719192	2	0,18889638	0,665790255	0,097851327	0,047462039	2	0,146325834	0,654006499	0,187207627	0,01246004	2	0,170723468	0,706273139	0,120612197	0,002391085	2	0,043045594	0,87868861	0,077689	0,000576795	2	0,064924635	0,729539096	0,204520538	0,001015791	1
591541001	2	2	0,010757766	0,829881496	0,147967549	0,011393189	2	0,174858179	0,662352075	0,113872636	0,048917109	2	0,114166206	0,68303813	0,18959533	0,013200333	2	0,14225553	0,686507523	0,164645329	0,006591559	2	0,000681669	0,941691871	0,057408529	0,000217932	2	0,073585451	0,744172573	0,181383982	0,000857994	1
593131001	1	1	0,825858586	0,069167886	0,091530227	0,013443302	1	0,70129267	0,214391268	0,046977718	0,037338345	1	0,581662805	0,245405574	0,160193225	0,012738395	1	0,810072184	0,180861816	0,009047839	1,81853E-05	1	0,99881528	0,00096892	0,000215467	3,33076E-07	1	0,666872919	0,327497512	0,005625184	4,35055E-06	1
594311007	3	3	5,01208E-05	0,029545566	0,729124218	0,241280095	3	0,054495278	0,098073024	0,638934241	0,208497457	3	0,002756509	0,165556998	0,700222731	0,131463762	3	0,017551215	0,257385731	0,484203637	0,240859419	3	0,000220414	0,175135848	0,62946958	0,195174159	3	0,000705971	0,059509713	0,803539395	0,136244908	1
594311009	3	3	3,05359E-05	0,020595458	0,599311996	0,38006201	4	0,049096325	0,08358649	0,308011294	0,55930589	3	0,002607604	0,036358281	0,508497765	0,45253635	4	0,007139789	0,087094188	0,448699921	0,457066149	3	0,001745895	0,158286418	0,584464736	0,25550295	3	0,000321403	0,030177319	0,684245765	0,285255522	1
594331003	3	3	2,0631E-05	0,016869593	0,770509615	0,212600161	3	0,053033154	0,090571111	0,65534497	0,201050765	3	0,00262368	0,035647968	0,608275393	0,353452959	4	0,000399005	0,024820231	0,451660544	0,523120224	3	4,11784E-07	0,108071522	0,633608491	0,258319575	3	7,37742E-05	0,007765844	0,553318977	0,438841343	1
594391001	3	3	2,54292E-05	0,007955073	0,562440633	0,429578865	4	0,051686019	0,08691565	0,425307659	0,436090673	4	0,002618183	0,035795515	0,408735962	0,55285034	4	0,000953899	0,040442925	0,349545777	0,609057426	3	1,11424E-05	0,112770464	0,480351653	0,40686674	3	0,000186142	0,020517398	0,645495594	0,333800852	1
594881001	3	3	4,15769E-05	0,013323607	0,587966401	0,398668416	3	0,051675311	0,086539265	0,495733479	0,366051944	3	0,002707303	0,041792727	0,603318444	0,352181526	3	0,001184347	0,072021134	0,583711922	0,343082607	3	6,65946E-05	0,151871004	0,673108822	0,174953579	3	0,000380916	0,038767107	0,689207017	0,27164495	1
594921001	3	3	0,000206572	0,117820194	0,831326305	0,050646929	3	0,058607634	0,125996466	0,706853271	0,108542628	3	0,002775164	0,05590799	0,714931477	0,226385369	3	0,005115905	0,18051149	0,579268992	0,235103607	3	7,73057E-07	0,045957851	0,725518212	0,228523164	3	0,001014547	0,080112942	0,744003534	0,174868941	1
595211004	4	3	4,05024E-05	0,009225926	0,532668505	0,458065066	4	0,050095401	0,085608974	0,368842099	0,495453526	4	0,002593793	0,041350637	0,408319945	0,547735625	4	0,000208127	0,02578149	0,426956177	0,547054231	4	1,51379E-06	0,028139856	0,463386408	0,508472223	3	8,94022E-05	0,010855244	0,58835268	0,400702745	1
595361002	4	4	3,1909E-05	0,003847459	0,260993784	0,735126848	4	0,043772748	0,06676614	0,097430354	0,792030759	4	0,002612799	0,029963097	0,408426361	0,558997744	4	0,000178425	0,006821174	0,172617465	0,820382893	4	6,29141E-07	0,004883533	0,295176963	0,699938876	4	2,02814E-06	0,000210914	0,239897355	0,759889722	1
595391001	4	4	2,07672E-05	0,002508165	0,092259245	0,905211823	4	0,043651832	0,06537194	0,037127862	0,853848366	4	0,002612501	0,02881305	0,407098075	0,561476374	4	7,39264E-05	0,002397623	0,091682456	0,905846059	4	9,0988E-08	0,004821892	0,208411626	0,786766391	4	7,17718E-07	7,95941E-05	0,177331954	0,822587729	1
595511001	4	4	2,43026E-05	0,002687998	0,281705293	0,715582406	4	0,044397603	0,067930767	0,103049814	0,784621817	4	0,002580025	0,029128319	0,410933296	0,557358361	4	4,82816E-05	0,004573149	0,24922955	0,746149004	4	8,16292E-09	0,00113309	0,136351781	0,862515121	4	4,87361E-06	0,000535845	0,308725715	0,690733552	1
595721006	3	3	4,16702E-05	0,027512963	0,6376967	0,334748667	3	0,052426618	0,093884859	0,469699649	0,383988874	4	0,002651044	0,036934217	0,409033641	0,551381098	4	0,005576557	0,07317856	0,400508434	0,520736456	3	1,70833E-05	0,09259045	0,565248063	0,342144403	3	0,000306784	0,031031426	0,689201534	0,279460281	1
595821025	4	4	2,47582E-05	0,008818885	0,333533495	0,657622862	4	0,044859572	0,073009156	0,131380531	0,750750741	4	0,00260996	0,02943998	0,407986964	0,559963097	4	6,09424E-05	0,003409173	0,134815887	0,861713946	4	1,24446E-05	0,02148354	0,423660295	0,55484372	4	1,24199E-06	0,000124824	0,204729795	0,7951442	1
595841014	4	4	3,3648E-05	0,004863374	0,243153572	0,751949407	4	0,04419281	0,069651687	0,089198497	0,796957006	4	0,00261641	0,030236629	0,40676987	0,560377091	4	9,62011E-05	0,004329842	0,117646359	0,877927601	4	4,95408E-06	0,012858719	0,338625873	0,648510455	4	2,182E-06	0,000238699	0,24665764	0,753101528	1
595881001	4	3	0,000168442	0,051793198	0,477986559	0,470051801	4	0,047211376	0,080665225	0,210336277	0,661787121	4	0,002634621	0,037539701	0,404117905	0,555707773	4	0,000187629	0,016282195	0,196146771	0,787383378	3	8,21196E-06	0,051785492	0,593221293	0,354985002	4	3,07279E-05	0,004107611	0,489268959	0,506592631	1
596121001	2	3	0,000104416	0,06343676	0,781234072	0,155224752	3	0,056055402	0,112352063	0,644851205	0,18674133	3	0,00281548	0,09757919	0,721345051	0,178260279	3	0,006687438	0,188304394	0,529427767	0,275580436	3	7,66566E-05	0,258425695	0,636514086	0,104983562	3	0,001243668	0,094716258	0,796453953	0,10758616	1
596311009	3	4	1,93091E-05	0,002998682	0,331000381	0,665981627	4	0,045055916	0,071150756	0,15304699	0,730746339	4	0,002601396	0,032046532	0,408986096	0,556365976	4	0,000192474	0,016176943	0,251431048	0,73219955	4	1,38184E-07	0,014667287	0,263627518	0,721705057	3	5,46706E-05	0,007274068	0,548642874	0,444028348	1
596331006	3	3	0,000188093	0,116167059	0,770900734	0,112744115	3	0,055984812	0,114841723	0,699884007	0,129289458	3	0,002792556	0,104165711	0,71460102	0,178440713	3	0,007463075	0,288568079	0,498908699	0,205060199	3	0,000404175	0,211705769	0,660142741	0,127747314	3	0,001137767	0,096864492	0,804652989	0,097344771	1
596511008	3	3	0,00014863	0,032984504	0,881810593	0,085056273	3	0,053943046	0,099412512	0,710083341	0,136561101	3	0,002665677	0,045705384	0,698870151	0,252758787	3	0,000348384	0,04169191	0,545152068	0,412807643	3	2,41879E-07	0,047348272	0,670617113	0,282034373	3	0,000212924	0,025163112	0,675571859	0,299052209	1
596531001	3	3	8,79319E-05	0,032355468	0,86969456	0,097862039	3	0,053346886	0,09718907	0,71164939	0,137814654	3	0,002660232	0,044271863	0,698883644	0,254184261	3	0,000316257	0,039804019	0,514383018	0,445496738	3	1,97706E-06	0,068218429	0,690307019	0,241472574	3	0,000225626	0,027458025	0,687407911	0,284908444	1
596611020	3	3	0,000180886	0,043437787	0,752627691	0,203753636	3	0,055396254	0,105747957	0,623271168	0,215584621	4	0,002601166	0,037758548	0,409738721	0,549901565	4	0,000171165	0,024328362	0,412698716	0,562801778	3	2,69165E-06	0,066450219	0,73795852	0,195588569	3	0,000121323	0,015464865	0,624076426	0,360337406	1
597111001	3	3	2,37956E-05	0,01474148	0,561560795	0,423673929	3	0,053684065	0,093665444	0,575901775	0,276748716	3	0,002661791	0,049902716	0,601887266	0,345548226	4	0,005445057	0,096669331	0,400325835	0,497559786	3	8,93968E-05	0,116016833	0,586771585	0,297122185	3	0,000124272	0,014137718	0,621064067	0,364673942	1
597221001	3	3	3,09631E-05	0,022389106	0,630403169	0,347176762	3	0,05391457	0,092951284	0,556720444	0,296413701	3	0,002818424	0,047819186	0,711680615	0,237681774	3	0,032623906	0,178263217	0,437305719	0,351807177	3	0,000587369	0,198735158	0,557214321	0,243463152	3	0,001132789	0,081061393	0,78012687	0,137678966	1
598231001	3	3	3,64971E-05	0,07676422	0,854060907	0,069138376	3	0,054100635	0,106004149	0,721380396	0,11851482	3	0,002822105	0,099409843	0,723843298	0,173924755	3	0,017008081	0,202284247	0,534677744	0,246029973	3	0,000555815	0,271012383	0,599034924	0,129396878	3	0,002728883	0,159918055	0,782504559	0,054848529	1
598251001	3	3	0,000796746	0,086932789	0,807278185	0,10499228	3	0,064066886	0,140302975	0,66876128	0,126868859	3	0,002805416	0,055065257	0,714843868	0,22728546	3	0,008972793	0,167680204	0,495310009	0,328036964	3	8,66107E-05	0,129717237	0,64163295	0,228563202	3	0,000469762	0,051874556	0,763930261	0,183725476	1
598681003	3	3	0,000121359	0,053021199	0,802260582	0,14459686	3	0,054241979	0,097503024	0,629577255	0,218677742	3	0,002745602	0,054736071	0,706499115	0,236019211	3	0,006165059	0,228758261	0,556345046	0,208731636	3	0,000447468	0,293733965	0,605405919	0,100412649	3	0,001046694	0,088162757	0,810514092	0,10027647	1
598931003	3	3	0,000161025	0,193590601	0,789317427	0,016930947	3	0,055729504	0,123426552	0,739179317	0,081664626	3	0,002793752	0,057144744	0,725524823	0,214536681	3	0,001760196	0,148014694	0,637528896	0,21269612	3	2,49348E-06	0,052247626	0,800414845	0,147335036	3	0,000659674	0,067193955	0,791850209	0,140296146	1
599231006	4	4	1,89883E-05	0,00382725	0,345054088	0,651099674	4	0,044656231	0,069805358	0,140438198	0,745100213	4	0,002645153	0,030185978	0,408289678	0,55887919	4	0,004537995	0,03146404	0,273363978	0,690633953	4	3,15876E-05	0,067988636	0,42950493	0,502474846	3	7,3503E-05	0,005289518	0,51579082	0,478846133	1
599241009	4	4	2,14665E-05	0,002981147	0,07551041	0,921486977	4	0,043700439	0,065227186	0,05440225	0,836670126	4	0,002606945	0,029637739	0,407630185	0,560125131	4	5,99495E-05	0,003694254	0,114112973	0,882132769	4	2,78427E-08	0,009206719	0,286443213	0,704350041	4	2,5096E-06	0,00035554	0,272217989	0,727423966	1
599351012	4	3	1,84473E-05	0,004066814	0,639495166	0,356419573	3	0,052839368	0,086683798	0,56505641	0,295420425	3	0,002695029	0,033960954	0,606697526	0,356646491	4	0,000158624	0,01557594	0,400555432	0,583709955	4	3,23544E-09	0,002071903	0,339197761	0,658730333	3	4,1354E-05	0,006715707	0,538501561	0,454741418	1
599361008	3	3	0,000123285	0,03010856	0,613125497	0,356642658	3	0,052972911	0,094953924	0,44455063	0,407522535	4	0,002650166	0,047138359	0,402571283	0,547640192	4	0,001640043	0,082707494	0,356375277	0,559277177	3	0,000115304	0,20716082	0,610768522	0,181955355	3	8,44552E-05	0,010833557	0,589340687	0,399741262	1
599361012	4	4	6,7639E-05	0,007845967	0,441479899	0,550606495	4	0,047015631	0,075775904	0,237111237	0,640097227	3	0,002582458	0,035190806	0,506863933	0,455362803	4	0,000229684	0,021074058	0,38867864	0,590017557	3	1,16999E-06	0,015594981	0,634052921	0,350350928	3	6,61535E-05	0,008330467	0,557152271	0,434451103	1
599411014	3	4	2,30157E-05	0,006674316	0,379182324	0,614120344	4	0,045047844	0,071842531	0,141450074	0,741659551	4	0,002648487	0,02960483	0,407372912	0,560373771	4	0,000235143	0,005772294	0,165098339	0,828894198	4	1,00578E-07	0,001878484	0,228110687	0,770010728	4	1,68625E-06	0,000174786	0,225313663	0,774509847	1
