LakeCode	meanTP	minmaxTP	maxTP	meanTN	minmaxTN	maxTN	meanTurb	minmaxTurb	maxTurb	meanWC	minmaxWC	maxWC	meanCond	minmaxCond	maxCond	meanWT	minmaxWT	maxWT	surface_mean_WT	bottom_mean_WT	deltaT	abs_deltaT	thermal_class	n_surface	n_bottom	bottom_DO_mean	bottom_DO_min	surface_DO_mean	surface_DO_min	bottom_pH_min	bottom_pH_mean	bottom_pH_max	surface_pH_min	surface_pH_mean	surface_pH_max	expert	area_m2	SECCIDEPTH	NEWDEPTH	CoordYKJ_East	tyyppi_Lv	tyyppi_Kh	tyyppi_Mh	tyyppi_MRh	tyyppi_MVh	tyyppi_Ph	tyyppi_Vh	tyyppi_PoLa	tyyppi_Rh	tyyppi_Rk	tyyppi_Rr	tyyppi_Sh	tyyppi_SVh	minmaxTCond	ecologystatus
148221001	24.528740284339925	26.200101851851855	28.313333333333333	465.0	465.0	490.0	1.8	1.8	2.1	32.5	32.5	35.0	5.6	5.6	5.8	16.85	16.85	17.2	16.85	13.65	3.200000000000001	3.200000000000001	2.0	2.0	2.0	8.95	8.7	9.05	8.8	7.0	7.0	7.0	7.2	7.2	7.2	0.0	1666708.578	2.425	9.5	3458520.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6	3
148231009	12.375	13.0	13.0	560.0	580.0	580.0	2.2625	2.75	2.9	38.125	47.5	50.0	4.4625	4.6	4.8	18.0625	20.0	20.5	18.0625	12.37308304730458	6.323793332241499	6.240775866750911	2.956950270943887	3.0	3.021203703703705	5.715059084903174	2.339455555555555	9.0875	8.1	6.414794444444459	6.489817129629636	6.57623333333332	6.9	7.075	7.2	0.0	4217230.67	1.511	1.944	3463728.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	4
148311001	14.55	35.0	35.0	473.0	960.0	960.0	1.5367272727272727	4.5	4.5	31.72348484848485	60.0	60.0	4.859545454545454	5.6	5.6	19.565075757575755	22.5	22.8	19.48617424242424	6.686236559139784	12.890013440860216	12.890013440860216	3.0	8.818181818181818	15.2	7.038666666666666	3.6	8.607	7.4	6.4	6.505	6.7	6.7	6.993181818181818	7.3	0.0	23051647.24	2.999	20.503	3448518.433333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6	3
148331001	24.493669226732425	26.541675925925922	28.00222222222222	355.0	380.0	380.0	1.9	2.0	2.0	40.0	40.0	40.0	3.55	3.6	3.6	18.45	18.7	18.7	18.45	18.1	0.3499999999999978	0.3499999999999978	1.0	2.0	2.0	7.7	7.5	8.5	8.2	6.8	6.9	7.0	6.9	6.95	7.0	0.0	1523599.305	2.367	4.033	3440200.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	4
148331002	23.98242259759162	25.854305555555538	27.158333333333335	380.0	390.0	390.0	1.9	2.3	2.3	47.5	50.0	50.0	3.4	3.5	3.5	20.0	20.0	20.0	20.0	10.55	9.45	9.45	3.0	2.0	2.0	1.9	1.2	8.2	8.1	6.3	6.5	6.7	6.9	6.9	6.9	0.0	4703980.146	2.1	11.2	3438315.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	3
148331006	24.7599688271605	26.105083333333322	27.104444444444443	465.0	490.0	490.0	1.85	2.3	2.3	72.5	80.0	80.0	3.45	3.5	3.5	18.35	18.6	18.6	18.35	10.05	8.3	8.3	3.0	2.0	2.0	0.4	0.3	8.3	8.3	6.5	6.6	6.7	6.8	6.8	6.8	0.0	1021187.568	1.683	8.867	3436250.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	3
148341001	39.66666666666666	64.0	64.0	500.0	520.0	520.0	2.8666666666666663	3.25	3.4	64.16666666666666	70.0	80.0	5.241666666666666	6.4	8.2	18.60833333333333	21.95	25.7	18.7	15.925	2.7750000000000004	2.7750000000000004	2.0	5.0	4.0	4.9	0.1	8.040000000000001	6.8	6.5	6.766666666666667	7.0	7.0	7.1000000000000005	7.2	0.0	1087226.417	1.671	4.843	3441140.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	2
148361002	25.043599240265902	27.606740740740747	28.88777777777778	740.0	740.0	740.0	3.7	3.7	3.7	140.0	140.0	140.0	4.9	4.9	4.9	24.3	24.3	24.3	24.3	23.7	0.6000000000000014	0.6000000000000014	1.0	1.0	1.0	7.2	7.2	7.9	7.9	6.8	6.8	6.8	6.8	6.8	6.8	0.0	2039753.104	0.983	3.667	3442485.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9	3
148381001	20.0	20.0	20.0	633.3333333333334	633.3333333333334	670.0	2.15	2.15	3.1	185.0	185.0	250.0	4.075	4.075	4.31	19.33333333333333	19.366666666666664	22.9	19.366666666666664	18.4	0.966666666666665	0.966666666666665	1.0	6.0	4.0	6.7	6.0	7.9	7.1	6.5	6.5	6.5	6.71	6.71	6.71	0.0	967324.4483	0.864	3.706	3450180.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.075	3
148411001	11.183333333333334	12.0	14.0	417.5	433.3333333333333	520.0	1.458055555555556	1.6166666666666665	2.4	40.708333333333336	43.75	50.0	4.828888888888889	4.883333333333334	5.18	19.39861111111111	20.183333333333334	24.3	19.420779220779224	17.25	2.1707792207792225	2.1707792207792225	1.1	9.0	6.5	8.774999999999999	5.8	8.64027777777778	8.0	6.8	7.005000000000001	7.11	6.94	7.07	7.2	0.0	53911877.49	2.183	9.02	3462022.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.883333333333334	3
148421002	5.2	5.2	5.2	320.0	340.0	340.0	0.885	0.94	0.94	35.0	35.0	35.0	5.65	5.8	5.8	19.0	19.5	19.5	19.0	12.05	6.949999999999999	6.949999999999999	3.0	2.0	2.0	4.25	1.7	9.0	8.8	6.5	6.5	6.5	7.0	7.0	7.0	0.0	5185911.864	2.225	11.0	3455098.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8	4
148511001	4.0	4.0	4.0	285.0	290.0	290.0	0.615	0.64	0.64	10.0	10.0	10.0	4.75	4.8	4.8	19.4	20.8	20.8	19.4	7.949999999999999	11.45	11.45	3.0	2.0	2.0	8.9	6.9	9.25	9.1	6.7	6.75	6.8	7.2	7.25	7.3	0.0	89147996.64	3.175	31.0	3473078.1818181816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.8	4
148551001	24.804034325327187	27.63691666666665	28.772222222222226	520.1887009479719	557.462037037037	568.3194444444446	3.241957256062995	3.975560185185188	4.275666666666666	93.89695649617873	101.87505555555555	108.54722222222222	4.5651811228380685	4.631572407407404	4.7211111111111075	17.657256107294558	19.21443333333333	20.517777777777773	17.650708043998208	15.2	5.856296647417958	5.600387813896772	2.9063851934083833	3.167407407407408	2.0	8.05	7.3	8.442090034768896	7.763500000000005	6.6	6.699999999999999	6.8	6.776699999999993	6.8506530864197535	6.923833333333344	0.0	857295.0975	2.0	2.7	3471380.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63266111111111	4
148621001	11.0	14.0	14.0	465.0	550.0	550.0	1.25	1.4	1.4	71.5	80.0	80.0	4.4	4.4	4.4	18.35	19.5	19.5	18.35	10.15	8.200000000000003	8.200000000000003	3.0	2.0	2.0	2.75	1.4	8.8	8.3	6.0	6.15	6.3	6.5	6.55	6.6	0.0	2279345.995	2.057	12.043	3448385.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	4
148631001	6.75	8.0	9.0	296.66666666666663	305.0	320.0	0.77	1.0499999999999998	1.4	18.75	25.0	25.0	4.125	4.15	4.2	18.25	22.75	25.2	18.42	15.8	2.619999999999997	2.619999999999997	2.0	5.0	5.0	8.1	6.0	8.66	8.1	6.8	6.8	6.8	6.9	6.95	7.0	0.0	3921232.437	3.943	8.743	3445414.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15	4
148631005	8.2	8.2	8.2	480.0	510.0	510.0	0.94	1.0	1.0	70.0	80.0	80.0	3.3	3.3	3.3	18.05	20.5	20.5	18.05	12.45	5.600000000000001	5.600000000000001	3.0	2.0	2.0	2.7	0.7	8.0	7.7	6.0	6.1	6.2	6.4	6.4	6.4	0.0	1451040.119	1.867	7.767	3449940.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	4
149111001	5.0	5.0	5.0	300.0	300.0	300.0	0.67	0.67	0.67	20.0	20.0	20.0	4.5	4.5	4.5	16.8	16.8	16.8	16.8	4.5	12.3	12.3	3.0	1.0	1.0	5.6	5.6	9.5	9.5	6.4	6.4	6.4	7.1	7.1	7.1	0.0	1555489.066	3.25	25.0	3477728.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	4
149111004	5.0	5.0	5.0	450.0	450.0	450.0	0.59	0.59	0.59	30.0	30.0	30.0	4.6	4.6	4.6	20.2	20.2	20.2	20.2	10.2	10.0	10.0	3.0	1.0	1.0	4.6	4.6	9.2	9.2	6.6	6.6	6.6	7.1	7.1	7.1	0.0	5619855.177	4.18	22.8	3482206.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	4
149111006	8.0	8.0	8.0	330.0	330.0	330.0	0.51	0.51	0.51	7.5	7.5	7.5	7.2	7.2	7.2	19.5	19.5	19.5	19.5	6.2	13.3	13.3	3.0	1.0	1.0	5.1	5.1	9.3	9.3	6.7	6.7	6.7	7.6	7.6	7.6	0.0	2045173.382	5.15	27.5	3483005.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2	4
149121001	5.0	5.0	6.0	360.0	360.0	420.0	0.4966666666666666	0.4966666666666666	0.66	25.0	25.0	30.0	4.55	4.55	4.7	18.9	18.9	21.2	18.9	7.375	11.525000000000002	11.525000000000002	3.0	6.0	24.0	10.620833333333334	10.1	9.35	8.6	6.9	6.9	6.9	7.2	7.2	7.2	0.0	86824283.68	4.577	55.61	3486616.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.55	4
149121016	9.0	9.0	9.0	390.0	390.0	390.0	0.87	0.87	0.87	70.0	70.0	70.0	4.2	4.2	4.2	14.9	14.9	14.9	14.9	6.2	8.7	8.7	3.0	1.0	1.0	8.7	8.7	9.6	9.6	6.4	6.4	6.4	7.0	7.0	7.0	1.0	984239.4557	1.7	22.0	3476770.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	4
149121032	9.0	9.0	9.0	400.0	400.0	400.0	1.9	1.9	1.9	35.0	35.0	35.0	6.6	6.6	6.6	22.4	22.4	22.4	22.4	12.4	9.999999999999998	9.999999999999998	3.0	1.0	1.0	0.2	0.2	8.6	8.6	6.8	6.8	6.8	7.5	7.5	7.5	0.0	1013534.674	1.5	7.0	3486420.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6	3
149131001	20.8702565022663	23.96235555555555	27.39	355.0	370.0	370.0	0.5	0.52	0.52	25.0	25.0	25.0	4.699999999999999	4.8	4.8	14.65	15.5	15.5	14.65	6.5	8.15	8.15	3.0	2.0	2.0	8.15	6.2	9.35	8.8	6.6	6.8	7.0	7.1	7.15	7.2	0.0	25975597.97	4.671	28.871	3486464.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	4
149131043	6.0	6.0	6.0	350.0	350.0	350.0	1.1	1.1	1.1	25.0	25.0	25.0	4.2	4.2	4.2	18.6	18.6	18.6	18.6	10.5	8.100000000000001	8.100000000000001	3.0	1.0	3.0	5.866666666666667	5.3	8.7	8.7	6.45	6.515000000000001	6.58	7.12	7.12	7.12	0.0	13127701.820000002	4.225	18.05	3483036.285714286	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	4
149131047	24.5	28.0	28.0	850.0	1000.0	1000.0	5.050000000000001	6.4	6.4	140.0	160.0	160.0	5.849999999999999	5.9	5.9	18.95	21.2	21.2	18.95	10.5	8.45	8.45	3.0	2.0	1.0	3.2000000000000006	3.2	8.100000000000001	7.9	6.3	6.3	6.3	6.86	6.965	7.07	0.0	778966.4732	1.262	4.4	3480214.6666666665	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9	3
149141001	6.5	7.0	7.0	355.0	360.0	360.0	1.65	1.7	1.7	30.0	30.0	30.0	4.25	4.3	4.3	18.55	18.6	18.6	18.55	17.1	1.4499999999999993	1.4499999999999993	1.0	2.0	2.0	6.95	6.4	8.7	8.6	6.7	6.795	6.89	7.06	7.1	7.14	0.0	5386257.435	3.467	9.367	3485059.8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	4
149141009	5.125	5.75	6.0	332.5	340.0	360.0	1.0925	1.1	1.2	28.75	30.0	30.0	4.425	4.5	4.6	17.84166666666667	20.95	23.2	18.16	7.42	10.74	10.74	3.0	5.0	5.0	1.7600000000000002	0.4	8.959999999999999	8.2	6.4	6.41	6.42	7.07	7.11	7.15	0.0	1557949.291	4.0	15.125	3483301.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	4
149161005	8.0	8.0	8.0	455.0	465.0	490.0	0.8000000000000002	0.8	0.8	30.0	30.0	30.0	2.5	2.5	2.5	16.7	16.7	16.7	16.7	9.8	6.899999999999999	6.899999999999999	3.0	1.0	1.0	0.42	0.42	8.4	8.4	6.8	6.8	6.8	7.1	7.099999999999999	7.1	0.0	8377838.2453	3.136	14.936	3475992.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	4
149161014	9.0	9.0	9.0	580.0	580.0	580.0	1.1	1.1	1.1	40.0	40.0	40.0	4.1	4.1	4.1	21.0	21.0	21.0	21.0	16.8	4.199999999999999	4.199999999999999	2.0	1.0	1.0	6.0	6.0	8.4	8.4	6.8	6.8	6.8	7.2	7.2	7.2	0.0	1262823.271	1.4	6.2	3471136.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	4
149171002	11.0	11.0	11.0	470.0	470.0	470.0	1.3	1.3	1.3	40.0	40.0	40.0	4.3	4.3	4.3	21.2	21.2	21.2	21.2	18.5	2.7000000000000006	2.7000000000000006	2.0	1.0	1.0	5.400000000000001	5.4	8.5	8.5	6.45	6.45	6.45	6.87	6.87	6.87	0.0	8438047.681	3.0	6.35	3469533.6666666665	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	4
149181001	21.25	26.0	37.0	685.0	715.0	760.0	1.875	2.2	2.5	107.5	110.0	120.0	5.0	5.1	5.2	18.35	18.8	19.4	18.35	13.525	4.825000000000001	4.825000000000001	2.0	4.0	4.0	2.025	0.2	7.85	6.0	6.22	6.234999999999999	6.25	7.04	7.05	7.06	0.0	786026.0836	1.522	6.078	3486440.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1	2
149211001	22.749302413304346	24.79928703703702	27.09944444444445	280.0	300.0	300.0	0.78	0.93	0.93	25.0	30.0	30.0	4.45	4.5	4.5	16.45	16.9	16.9	16.45	12.275	4.174999999999999	4.174999999999999	2.0	2.0	4.0	6.825	1.1	9.2	8.4	6.6	6.875	7.1	7.0	7.2	7.4	0.0	13839190.95	4.6	13.767	3481690.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	4
149221001	7.522222222222222	15.0	26.0	345.0	360.0	360.0	0.6747222222222222	0.9333333333333332	1.7	30.953703703703702	37.5	40.0	4.726851851851851	5.25	5.4	19.67253086419753	21.8	25.1	19.377222222222223	12.188958333333334	6.461041666666667	6.461041666666667	2.931034482758621	4.222222222222222	6.5	3.0912500000000005	0.4	8.552777777777777	7.8	6.3	6.51125	7.0	6.6	6.985555555555556	7.3	0.0	24973326.450000003	3.347	9.207	3489448.7586206896	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	4
149231001	12.865686274509804	20.0	22.0	484.1666666666667	585.0	610.0	1.054371794871795	1.9	2.0	52.075163398692816	80.0	110.0	6.215030303030304	8.4	8.4	18.302777777777777	19.683333333333334	21.6	18.275	6.784999999999999	11.285	11.285	3.0	2.111111111111111	12.599999999999998	5.747142857142857	2.7	8.288636363636364	7.0	6.2	6.4295	6.75	6.81	7.104444444444444	7.3	0.0	66228222.00040001	2.988	21.662	3485861.1743119266	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4	3
149231062	24.97892206790124	26.657129629629605	29.66111111111112	700.0	700.0	700.0	2.2	2.2	2.2	98.0865601851852	102.55009259259263	111.95555555555558	7.1	7.1	7.1	19.0	19.0	19.0	19.0	9.7	9.3	9.3	3.0	1.0	1.0	0.2	0.2	7.9	7.9	6.7	6.7	6.7	7.0	7.0	7.0	0.0	956751.481	1.6	9.0	3481460.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1	3
149231067	19.5	23.0	23.0	595.0	670.0	670.0	1.525	2.1	2.1	95.0	120.0	120.0	4.449999999999999	4.8	4.8	17.175	19.3	19.3	17.175	9.925	7.25	7.25	3.0	1.5	1.5	1.7	0.1	8.1	7.6	6.16	6.3175	6.4	6.49	6.897500000000001	7.2	0.0	1128166.383	1.456	8.2	3479512.2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	3
149231075	14.0	14.0	14.0	557.5	575.0	580.0	2.05	2.1	2.5	110.0	120.0	120.0	3.45	3.5	3.5	14.75	14.85	14.9	14.733333333333334	9.320177571348417	6.236379135857274	6.150760285467545	2.963819976319976	3.0	3.238425925925925	5.744773701451056	2.506472222222222	8.866666666666667	8.3	6.4096277777777795	6.482659722222228	6.542505555555548	6.41	6.41	6.41	0.0	635432.0381	1.286	6.307	3480131.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	4
149231094	22.64720893696603	25.120846296296293	26.263888888888882	340.0	340.0	340.0	0.72	0.72	0.72	35.0	35.0	35.0	4.5	4.5	4.5	14.4	14.4	14.4	14.4	5.55	8.850000000000001	8.850000000000001	3.0	1.0	2.0	6.4	6.1	8.9	8.9	6.37	6.37	6.37	6.97	6.97	6.97	0.0	1681110.028	3.9	31.0	3499121.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	4
149241001	4.9	6.0	6.0	360.0	420.0	420.0	0.735	1.2	1.2	26.25	35.0	35.0	4.025	4.1	4.1	16.625	19.5	19.5	16.625	7.875	9.225	9.225	3.0	2.0	4.0	7.774999999999999	5.3	9.375	8.6	6.7	6.775000000000001	6.8	7.1	7.099999999999999	7.1	0.0	5154959.648	3.183	16.714	3467566.6666666665	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	4
149251002	5.65	6.6	6.6	325.0	330.0	330.0	0.5549999999999999	0.62	0.62	42.5	45.0	45.0	4.0	4.0	4.0	18.75	18.9	18.9	18.75	6.075	12.675	12.675	3.0	2.0	4.0	8.5	8.1	8.649999999999999	8.1	6.7	6.7	6.7	7.1	7.1	7.1	0.0	4027162.307	3.75	32.125	3471505.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4
149261002	8.675	10.6	12.0	387.5	410.0	440.0	1.625	2.0	2.1	47.5	55.0	60.0	3.7625	3.8	3.8	19.2875	22.85	25.6	17.9	11.75	6.149999999999999	6.149999999999999	3.0	5.0	2.0	9.65	9.3	8.74	7.6	6.82	6.82	6.82	6.9	6.95	7.0	0.0	1552623.979	2.633	3.217	3473660.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	3
149261003	8.5	10.0	10.0	466.6666666666666	480.0	500.0	1.7833333333333332	2.2	3.1	30.0	35.0	40.0	3.883333333333333	3.95	4.1	18.883333333333333	22.45	23.0	18.78	12.671791415173297	6.3746892019010755	6.280294310642921	2.9764657289360144	5.0	5.189563492063493	5.62350433299307	2.255755555555555	8.175	7.8	6.4164833333333435	6.490810185185192	6.568977777777767	7.0	7.0	7.0	0.0	2468257.321	2.3	2.157	3475880.6666666665	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95	3
149261004	12.5	15.0	15.0	470.0	480.0	480.0	1.8	2.1	2.1	47.5	55.0	55.0	3.8	3.8	3.8	19.4	19.7	19.7	19.4	13.248595621982586	6.259038746123729	6.165195522271194	2.9685793278664128	2.0	1.8455555555555558	5.45208459285631	2.59766111111111	8.100000000000001	7.9	6.41400555555557	6.4853962962963045	6.557538888888878	6.7	6.800000000000001	6.9	0.0	759945.5781	2.35	2.625	3477234.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	4
149261006	18.0	18.0	18.0	442.5	450.0	510.0	1.015	1.065	1.3	62.5	67.5	80.0	3.5499999999999994	3.6	3.6	19.73333333333333	21.35	21.6	19.05	7.375	11.675000000000002	11.675000000000002	3.0	4.0	4.0	2.475	0.2	8.25	7.9	6.3	6.3	6.3	6.9	6.900000000000001	6.9	0.0	19399853.01	2.6	17.114	3473161.333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	4
149261017	6.0	6.0	6.0	380.0	390.0	390.0	0.935	0.95	0.95	60.0	70.0	70.0	3.2	3.3	3.3	16.333333333333332	21.4	21.4	16.333333333333332	5.966666666666666	10.366666666666667	10.366666666666667	3.0	3.0	3.0	6.266666666666667	4.3	8.566666666666668	7.9	6.13	6.195	6.26	6.75	6.8	6.85	0.0	1838906.894	2.725	14.575	3467698.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	4
149261024	16.0	17.5	18.0	562.5	600.0	600.0	2.5166666666666666	3.2	3.5	96.66666666666666	110.0	120.0	3.091666666666667	3.25	3.3	18.141666666666666	21.3	21.5	17.6	12.328421639869957	6.266669890141191	6.170184360689876	2.9532401754658886	5.0	5.1744212962962965	5.6914677734283865	2.2441333333333335	8.379999999999999	7.2	6.395361111111121	6.480552314814817	6.565111111111098	6.7	6.75	6.8	0.0	2851234.378	1.39	2.209	3474022.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	4
149271002	23.41420444642779	26.6147037037037	27.89666666666666	420.0	420.0	420.0	3.124885514820827	4.078874074074077	4.2970000000000015	93.40039638447973	100.93986111111111	106.02222222222225	4.4162730995855926	4.627504444444441	4.708311111111111	17.69517228091634	19.088425925925932	20.55327777777779	17.687145304772322	10.789494886837488	6.454094505772298	6.464874583107228	2.983183278463748	2.597473544973545	4.273546296296294	5.533164351312295	2.5910388888888893	8.396342994102358	7.773055555555565	6.410694444444452	6.489152777777786	6.569144444444428	6.779099999999989	6.8532870370370365	6.915483333333345	1.0	10148898.58	1.817	12.2	3485391.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.628259999999994	4
149271018	3.7	3.7	3.7	270.0	270.0	270.0	0.47	0.47	0.47	25.0	25.0	25.0	3.2	3.2	3.2	21.7	21.7	21.7	21.7	7.1	14.6	14.6	3.0	1.0	1.0	5.6	5.6	9.0	9.0	6.2	6.2	6.2	6.9	6.9	6.9	0.0	2667743.025	4.733	16.633	3486228.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	4
149291002	19.5	20.0	21.0	500.0	720.0	720.0	2.1244444444444444	3.2	6.2	102.2222222222222	135.0	140.0	4.609722222222223	4.7	5.1	18.056944444444444	20.33333333333333	24.6	17.87111111111111	8.053571428571429	8.586428571428572	8.586428571428572	2.857142857142857	3.333333333333333	4.5	4.264285714285714	0.6	7.590000000000001	1.5	6.6	6.75	7.0	6.0	6.5	7.0	0.0	5968952.8875	2.026	14.456	3505981.285714286	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7	3
149291006	15.666666666666668	17.5	22.0	376.6666666666666	415.0	440.0	1.044166666666667	1.3	1.5	37.5	40.0	40.0	4.166666666666666	4.3	4.3	18.4	21.1	23.5	18.58	10.22	8.360000000000001	8.360000000000001	3.0	5.0	5.0	2.3	0.2	8.76	8.0	6.3	6.6	6.9	7.0	7.0	7.0	0.0	3465979.928	3.396	10.333	3502841.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	4
149311002	24.525317718674245	27.07182407407406	27.918888888888887	460.0	460.0	460.0	1.6499999999999997	1.9	1.9	50.0	50.0	50.0	4.516666666666667	4.6	4.6	14.55	15.0	15.0	14.566666666666668	14.0	0.0	0.0	1.0	1.0	2.0	9.15	9.1	8.866666666666667	8.5	7.02	7.029999999999999	7.04	6.9	6.98	7.04	0.0	11641287.53	2.217	5.2	3498975.333333333	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	3
149321001	28.424074074074078	76.33333333333333	78.0	637.6388888888889	960.0	1000.0	2.829629629629629	9.233333333333333	11.0	144.075	290.0	300.0	4.600666666666667	5.8	5.8	18.526666666666667	22.666666666666668	27.0	18.47683333333333	8.116666666666667	10.513988095238096	10.513988095238096	3.0	5.2	16.25	4.854166666666667	0.3	8.160992063492063	5.4	6.0	6.21875	6.5	6.32	6.741	7.1	0.0	16230928.8625	1.53	14.488	3504448.098039216	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8	2
149341005	20.5	21.0	21.0	515.0	530.0	530.0	2.25	2.3	2.3	215.0	280.0	280.0	3.45	3.7	3.7	19.75	19.8	19.8	19.75	9.15	10.6	10.6	3.0	2.0	2.0	1.75	0.2	8.35	8.0	6.2	6.300000000000001	6.4	6.8	6.8	6.8	0.0	2104059.454	1.475	9.375	3496003.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	3
