Site_Id,LakeCode,ekoltasoid,palavpdvhs3_ha
17273,42721001,,
17274,46111001,,
17275,46111001,,
17278,46111112,,
17279,42721001,,
17280,42721115,,
17281,46111001,,
17282,42731109,,
17283,42731111,,
17284,42731100,,
17285,42731110,,
17286,42731114,,
17287,42731101,,
17288,42731115,,
17289,42731103,,
17290,42731116,,
17291,42731105,,
17292,42721001,,
17293,42841036,,
17294,42811015,,
17295,42811014,,
17296,42811012,,
17297,42811013,,
17298,42811011,,
17299,nan,,
17300,nan,,
17301,42811010,,
17302,42811008,,
17303,42841031,,
17304,42811007,,
17305,nan,,
17306,42841032,,
17308,42841030,,
17309,42831006,,
17310,42831010,,
17311,42811001,,
17312,42811001,,
17315,42831009,,
17316,42811001,,
17317,42811001,,
17318,42811001,,
17319,42841035,,
17320,42841033,,
17322,42841029,,
17324,42831007,,
17325,42811001,,
17326,42811001,,
17327,42811009,,
17328,42831005,,
17329,42811001,,
17332,42831008,,
17333,42831008,,
17334,42831004,,
17337,42811057,,
17338,42811001,,
17339,42811016,,
17340,nan,,
17341,42811019,,
17342,42831003,,
17343,42811018,,
17344,42721001,,
17346,42811001,,
17348,42841006,,
17349,42811017,,
17350,42831002,,
17351,42841027,,
17352,42811001,,
17355,nan,,
17356,42811001,,
17357,nan,,
17358,42811001,,
17359,42841028,,
17360,42831001,,
17361,nan,,
17362,42811001,,
17363,nan,,
17364,42811005,,
17365,42811001,,
17366,42811001,,
17367,42811001,,
17368,42841025,,
17369,42841037,,
17370,42811001,,
17371,42811004,,
17372,42811001,,
17373,42841020,,
17374,42811001,,
17375,42811001,,
17376,42841026,,
17377,42811006,,
17378,nan,,
17379,42811001,,
17380,42811001,,
17381,42841025,,
17382,42841018,,
17383,42811001,,
17384,42811056,,
17385,42811001,,
17386,42841019,,
17387,42841005,,
17388,42811021,,
17389,42841024,,
17390,42841021,,
17391,42811001,,
17392,42811001,,
17393,42811020,,
17394,42841004,,
17395,42811001,,
17396,42841021,,
17397,42811001,,
17398,42841002,,
17399,42841003,,
17400,42841038,,
17401,42811001,,
17402,42841003,,
17403,42811003,,
17404,42811001,,
17405,42841022,,
17408,42841013,,
17409,42841001,,
17410,42811001,,
17411,42841012,,
17412,42811001,,
17413,nan,,
17414,42811001,,
17415,42841008,,
17416,42811001,,
17417,nan,,
17418,42811001,,
17419,42721001,,
17420,nan,,
17421,42811001,,
17422,42811002,,
17423,42841049,,
17424,42841007,,
17425,42841039,,
17426,42841043,,
17427,42841042,,
17428,42811001,,
17429,nan,,
17430,42841007,,
17431,nan,,
17432,42841014,,
17433,42841040,,
17434,42841041,,
17435,nan,,
17436,42841009,,
17437,42841046,,
17438,nan,,
17439,42841010,,
17440,42841041,,
17441,42841015,,
17442,42811055,,
17443,42811001,,
17444,42811001,,
17445,42721001,,
17446,42811054,,
17447,42811001,,
17448,42841011,,
17449,42721001,,
17450,nan,,
17451,42811001,,
17452,42841047,,
17453,nan,,
17454,42841017,,
17455,42811001,,
17456,42811001,,
17457,42841044,,
17458,42841017,,
17459,42841016,,
17460,42841016,,
17461,42811001,,
17462,42811001,,
17463,42841016,,
17464,42811001,,
17465,42811029,,
17466,42811001,,
17467,42811001,,
17468,42811029,,
17469,42811022,,
17470,42811027,,
17471,nan,,
17472,42811029,,
17473,42811001,,
17474,42811026,,
17475,42811001,,
17476,42811051,,
17477,42841048,,
17478,nan,,
17479,42811052,,
17480,42811053,,
17481,42811030,,
17482,42811024,,
17483,42811033,,
17484,42851008,,
17485,42811023,,
17486,42811047,,
17487,42851008,,
17488,42811025,,
17489,42891008,,
17490,42811049,,
17491,42851007,,
17492,42811048,,
17493,42851006,,
17494,42891006,,
17495,42891009,,
17496,42891005,,
17497,42851004,,
17498,42811031,,
17499,42891007,,
17500,42811050,,
17501,42851005,,
17502,42811045,,
17503,42891005,,
17504,42811032,,
17508,42891005,,
17509,42851005,,
17510,42811032,,
17511,42851003,,
17512,42891010,,
17513,42851002,,
17514,42851002,,
17515,42891005,,
17516,42851001,,
17517,42891001,,
17518,42891001,,
17520,42811046,,
17521,42811001,,
17522,42811001,,
17524,42851001,,
17525,42891003,,
17526,42891001,,
17527,42891011,,
17529,46111045,,
17530,42811058,,
17531,42891002,,
17532,42811001,,
17533,42861007,,
17534,nan,,
17535,42891012,,
17536,42891012,,
17537,42891014,,
17538,42861005,,
17539,42891013,,
17540,42891012,,
17541,42861004,,
17542,42891015,,
17543,42811044,,
17544,42811034,,
17545,42861003,,
17546,42891012,,
17547,42861006,,
17548,42811042,,
17550,42861001,,
17552,42861006,,
17553,42861002,,
17554,42811043,,
17555,42891016,,
17556,42811041,,
17557,42891016,,
17558,42811035,,
17559,42811001,,
17560,42891016,,
17561,nan,,
17562,42811001,,
17563,42891004,,
17564,nan,,
17565,42861008,,
17566,nan,,
17567,42811001,,
17568,46521024,,
17569,42861009,,
17570,42811037,,
17571,42811001,,
17572,42811001,,
17573,42821016,,
17574,42821015,,
17575,42861010,,
17576,nan,,
17577,42861013,,
17578,42871019,,
17579,42811001,,
17580,42811001,,
17581,42871018,,
17582,42811001,,
17583,42871019,,
17584,42821001,,
17585,42861014,,
17586,42811001,,
17587,42811036,,
17588,42811001,,
17589,42871022,,
17590,42821001,,
17591,42861011,,
17592,42811036,,
17593,42821014,,
17594,42871022,,
17595,42861011,,
17596,42871017,,
17597,42871017,,
17598,42871016,,
17599,42871021,,
17600,42861012,,
17601,42821014,,
17602,42811038,,
17603,nan,,
17604,42821001,,
17605,42871016,,
17606,42821001,,
17609,42821001,,
17611,42821001,,
17612,42871003,,
17613,42821001,,
17614,42871009,,
17615,42871010,,
17616,42821001,,
17617,42821001,,
17618,42821001,,
17619,42821001,,
17620,42811039,,
17621,42821001,,
17622,42821001,,
17623,42821001,,
17624,42871015,,
17625,42821017,,
17626,42871003,,
17627,42811001,,
17628,42821001,,
17630,42871020,,
17631,42821001,,
17633,nan,,
17635,42821002,,
17636,42821012,,
17637,42871020,,
17639,42821012,,
17640,42821001,,
17641,42821001,,
17642,42821001,,
17644,42821001,,
17645,42821001,,
17647,42821001,,
17648,42871020,,
17649,42821001,,
17650,nan,,
17652,42871002,,
17653,42821011,,
17654,42821004,,
17655,42821001,,
17656,42821001,,
17658,42821001,,
17659,42821001,,
17660,42821001,,
17661,42821005,,
17662,42821005,,
17663,42821001,,
17665,42821001,,
17666,42821001,,
17668,42821004,,
17669,42821005,,
17670,42821005,,
17671,42821001,,
17672,42821001,,
17673,147481027,,
17674,42821001,,
17675,42821001,,
17676,42821006,,
17677,42871014,,
17678,42821001,,
17680,42821001,,
17681,42821001,,
17682,42821001,,
17683,42821001,,
17684,42821001,,
17685,42871001,,
17686,42821001,,
17687,42821001,,
17688,42821003,,
17689,42821001,,
17690,42821010,,
17691,42821008,,
17692,42871013,,
17693,42821007,,
17694,42871013,,
17695,42871005,,
17696,42821001,,
17697,42821001,,
17698,42821009,,
17699,42871006,,
17700,42871013,,
17702,42821001,,
17703,42821001,,
17704,42821001,,
17705,42871004,,
17706,42821001,,
17707,42871006,,
17708,42871006,,
17709,42871007,,
17710,42821001,,
17711,42821001,,
17712,42871011,,
17713,42821001,,
17714,42871011,,
17715,42821019,,
17716,42871012,,
17717,42821021,,
17718,42821001,,
17719,42821021,,
17720,42821001,,
17721,42821001,,
17723,42821001,,
17724,42821001,,
17725,42821001,,
17726,42821022,,
17727,42821023,,
17728,42821023,,
17730,42871010,,
17731,42821001,,
17732,42821001,,
17733,42821001,,
17734,42821001,,
17735,42821024,,
17736,42821025,,
17737,42821001,,
17738,42821001,,
17739,42821001,,
17740,42821001,,
17741,42821026,,
17742,42821001,,
17743,42881002,,
17746,nan,,
17747,42881006,,
17749,42881007,,
17750,42881006,,
17751,42881001,,
17752,42881001,,
17753,42881001,,
17754,42881003,,
17756,42881003,,
17757,42881003,,
17758,42821028,,
17759,42881004,,
17761,42821028,,
17762,42881005,,
17763,42821028,,
17764,42821030,,
17765,42821029,,
17766,nan,,
17767,43551021,,
17768,44641019,,
17769,44641020,,
17770,44641016,,
17771,44641015,,
17772,44641018,,
17773,44641017,,
17774,nan,,
17775,44651005,,
17776,44641014,,
17777,44651004,,
17778,44651006,,
17779,45111003,,
17780,45111005,,
17781,45111006,,
17782,45111004,,
17783,45111001,,
17785,45111002,,
17788,45111001,,
17790,45111001,,
17792,45111001,,
17794,45111001,,
17795,45111001,,
17796,45191003,,
17797,45111007,,
17798,45191002,,
17799,45191001,,
17800,45111001,,
17802,nan,,
17803,45111001,,
17804,45191008,,
17805,45111009,,
17806,45191007,,
17807,45191006,,
17808,45111008,,
17809,45191005,,
17811,45191009,,
17812,45111001,,
17813,45111001,,
17814,45191005,,
17816,45111012,,
17817,45111010,,
17818,45111011,,
17819,45111001,,
17820,45111001,,
17821,45111013,,
17822,45111001,,
17823,45111022,,
17824,45111001,,
17825,45111001,,
17826,45111023,,
17827,45111025,,
17828,45111015,,
17829,45111001,,
17830,45111001,,
17831,45111020,,
17832,45111021,,
17833,nan,,
17834,45111026,,
17835,nan,,
17836,45111024,,
17837,45111019,,
17838,45111001,,
17839,45111001,,
17840,45111001,,
17841,nan,,
17842,nan,,
17843,45111001,,
17844,45111001,,
17845,45111017,,
17846,45111018,,
17847,45111001,,
17848,45111001,,
17849,45111001,,
17850,45111001,,
17851,45111001,,
17852,45111001,,
17853,45111001,,
17854,45111001,,
17855,45111001,,
17856,45111001,,
17857,45111001,,
17858,45111031,,
17859,45111001,,
17860,45111001,,
17861,45111001,,
17862,45111001,,
17863,45111001,,
17864,45111001,,
17865,45111028,,
17866,nan,,
17867,45111030,,
17868,45111032,,
17869,45131002,,
17870,45111033,,
17871,45111001,,
17872,45111001,,
17873,45111001,,
17874,45111001,,
17875,nan,,
17876,45111001,,
17877,45111001,,
17878,nan,,
17879,45111034,,
17880,45111001,,
17881,45111036,,
17882,45111035,,
17883,45181011,,
17884,45111001,,
17885,45181009,,
17886,45111001,,
17887,45181010,,
17888,45181008,,
17889,45111001,,
17890,45131001,,
17891,45111037,,
17892,45111001,,
17893,45111001,,
17895,45181001,,
17896,45141001,,
17897,45181003,,
17898,45181004,,
17899,45181002,,
17900,45121001,,
17901,45121001,,
17902,45181014,,
17903,45111001,,
17904,45121001,,
17905,45111038,,
17906,45121001,,
17907,45181005,,
17908,45121001,,
17909,45181006,,
17910,45181013,,
17911,45121001,,
17912,45171002,,
17913,45181012,,
17914,45121003,,
17915,45181007,,
17916,45171004,,
17917,45111001,,
17918,45171001,,
17919,45111040,,
17920,45171003,,
17921,45111001,,
17922,45121001,,
17925,45171005,,
17927,45121001,,
17928,45171006,,
17929,45151001,,
17930,45121001,,
17931,45121001,,
17932,45161001,,
17933,45161001,,
17934,45161001,,
17935,45121001,,
17936,45121001,,
17937,45121001,,
17939,45121001,,
17942,45161001,,
17943,45121004,,
17944,45121004,,
17945,45161001,,
17946,45121001,,
17947,45161001,,
17948,45121005,,
17949,45161001,,
17950,45121001,,
17956,45161002,,
17960,45161003,,
17964,45161003,,
17967,45161004,,
17968,45261007,,
17969,45271007,,
17970,45271007,,
17975,45221001,,
17976,45221001,,
17979,45211001,,
17980,45211001,,
17981,45211001,,
17982,45211001,,
17983,45221001,,
17985,45211001,,
17986,45211001,,
17987,45211001,,
17989,45211001,,
17990,45211001,,
17991,45211001,,
17992,45211001,,
17993,45211001,,
17994,45211001,,
17995,45211001,,
17996,45211001,,
17997,45211001,,
17998,45211001,,
17999,45211001,,
18000,45211001,,
18003,45211001,,
18005,45211001,,
18006,45211001,,
18007,45211001,,
18008,45221001,,
18010,45211001,,
18011,45281001,,
18012,45211001,,
18013,45221001,,
18014,45231001,,
18015,45221001,,
18017,45211003,,
18018,45231001,,
18024,45231001,,
18025,45221001,,
18026,45231001,,
18032,45231001,,
18034,45231001,,
18035,45231001,,
18036,45231001,,
18037,45291006,,
18038,45291006,,
18040,45291009,,
18042,45291006,,
18043,45291009,,
18044,45231001,,
18045,45291009,,
18046,45291009,,
18047,45231001,,
18048,45231001,,
18049,45231001,,
18050,45231001,,
18051,45231001,,
18052,45231001,,
18055,45231001,,
18059,45331001,,
18061,45311001,,
18067,45391006,,
18069,45311001,,
18070,45311001,,
18071,45311001,,
18072,45311001,,
18074,45311001,,
18075,45391010,,
18076,45311001,,
18078,45311001,,
18079,45311001,,
18080,45391005,,
18081,45311001,,
18082,45391004,,
18085,45311008,,
18086,45311001,,
18087,45311001,,
18088,45311007,,
18090,45361007,,
18093,45321008,,
18094,45321008,,
18096,45321008,,
18099,45371001,,
18100,nan,,
18101,45361012,,
18103,45321016,,
18104,nan,,
18105,45361012,,
18106,45371008,,
18107,45361023,,
18109,nan,,
18110,45321017,,
18115,45411001,,
18116,45411001,,
18118,45351010,,
18122,45491001,,
18127,45461002,,
18128,45461002,,
18130,45431001,,
18131,45531014,,
18132,45531014,,
18134,45541001,,
18138,45541001,,
18139,45541001,,
18140,45541001,,
18143,45521003,,
18144,45521003,,
18145,45521013,,
18146,nan,,
18147,45521003,,
18148,nan,,
18149,45511008,,
18150,45511003,,
18152,45511001,,
18155,45511001,,
18156,45511002,,
18157,45561001,,
18158,45561001,,
18160,45561001,,
18161,45511012,,
18165,45511012,,
18171,45621001,,
18172,45621001,,
18178,45631001,,
18179,45631001,,
18180,45631001,,
18181,45631001,,
18182,45631001,,
18183,45661003,,
18186,45631001,,
18188,45761002,,
18191,45761001,,
18194,nan,,
18195,45721001,,
18196,45721001,,
18197,45721001,,
18198,45721001,,
18199,45721001,,
18202,45721001,,
18204,45721001,,
18205,45721001,,
18206,45721001,,
18209,45721001,,
18218,45811037,,
18219,45891005,,
18220,nan,,
18221,45891003,,
18222,45891004,,
18223,45891011,,
18224,45891009,,
18225,45891010,,
18226,45891002,,
18227,nan,,
18228,45891007,,
18229,45811008,,
18230,45811010,,
18231,45891001,,
18232,45891013,,
18233,45811009,,
18234,45891012,,
18235,45891006,,
18236,45891008,,
18237,45891016,,
18239,45891008,,
18240,45891017,,
18241,45811001,,
18242,45811019,,
18243,45811007,,
18244,45811001,,
18245,45891015,,
18247,45811023,,
18248,45811018,,
18249,45811024,,
18251,45891019,,
18252,45811017,,
18253,45891020,,
18254,45891021,,
18255,45811015,,
18256,45891022,,
18257,45811021,,
18258,45811021,,
18259,45811016,,
18260,45811021,,
18261,45811001,,
18262,45811025,,
18264,45811020,,
18265,45811013,,
18267,45811001,,
18268,45891023,,
18269,45811034,,
18270,45891024,,
18271,45811001,,
18272,45891025,,
18273,45811001,,
18274,45811014,,
18275,45811001,,
18276,45891027,,
18277,45811027,,
18278,45811001,,
18279,45811001,,
18281,45811011,,
18283,45891026,,
18284,45811001,,
18285,45811028,,
18286,45811002,,
18287,45821004,,
18288,45811030,,
18290,45811012,,
18291,45821003,,
18292,45811004,,
18293,45811001,,
18294,45811012,,
18295,45811031,,
18297,45811033,,
18299,45811035,,
18300,45891029,,
18301,45811029,,
18302,45891028,,
18304,nan,,
18305,45811032,,
18306,45811005,,
18307,45821009,,
18309,45821005,,
18310,45811006,,
18311,45811036,,
18312,45821006,,
18313,45881026,,
18314,45881025,,
18315,45821024,,
18316,45821008,,
18317,45821010,,
18319,45881024,,
18320,45881022,,
18321,45881020,,
18322,45821007,,
18324,45821007,,
18325,45881023,,
18328,45881021,,
18330,45881019,,
18331,45881017,,
18332,45881018,,
18333,45821014,,
18334,45881018,,
18335,45821013,,
18336,45881016,,
18337,45821016,,
18338,45821017,,
18339,45881015,,
18341,45821018,,
18350,45881014,,
18352,45821015,,
18353,45821015,,
18354,45881009,,
18355,45881010,,
18357,45881012,,
18358,45881013,,
18360,45821015,,
18361,45881011,,
18362,45821015,,
18363,nan,,
18364,45881008,,
18365,45821019,,
18366,45821020,,
18367,nan,,
18368,45881004,,
18369,45831003,,
18370,45881005,,
18371,45831005,,
18372,45821021,,
18373,45831004,,
18374,45831002,,
18375,45881006,,
18376,45881007,,
18377,nan,,
18378,45881001,,
18379,nan,,
18380,45831001,,
18381,45881002,,
18382,45831006,,
18383,45881003,,
18384,45831008,,
18385,45831031,,
18386,45831007,,
18388,45831013,,
18391,45831019,,
18392,45831014,,
18393,45831014,,
18394,45831020,,
18395,45831022,,
18397,45831009,,
18399,45831010,,
18400,45831011,,
18401,45831021,,
18402,45831012,,
18403,45831023,,
18404,45871003,,
18405,45831024,,
18406,45361018,,
18407,45831026,,
18408,45831025,,
18409,45831027,,
18410,45831028,,
18412,nan,,
18413,45871004,,
18414,45871002,,
18415,45831029,,
18417,45831030,,
18418,45871005,,
18419,45831030,,
18421,nan,,
18422,nan,,
18423,45841001,,
18424,45841001,,
18425,45841001,,
18428,nan,,
18429,45871001,,
18430,45841004,,
18431,45841003,,
18432,45851002,,
18433,45841002,,
18434,45841002,,
18437,45841005,,
18440,nan,,
18441,45851007,,
18444,45841006,,
18445,45851006,,
18446,45841002,,
18451,45851003,,
18454,45851004,,
18456,45851004,,
18457,45851004,,
18458,45851004,,
18461,45861001,,
18464,45861007,,
18468,45861004,,
18469,45861002,,
18470,45861008,,
18471,45861008,,
18472,45861003,,
18473,45861005,,
18474,45471003,,
18478,45921001,,
18479,45911003,,
18480,45911008,,
18481,45911004,,
18482,45921011,,
18483,45911002,,
18484,46521014,,
18485,45911001,,
18486,45911005,,
18487,nan,,
18488,46521011,,
18489,45921009,,
18490,46521012,,
18491,45921010,,
18492,45961003,,
18493,45921003,,
18494,45911006,,
18495,45961002,,
18496,nan,,
18497,45921008,,
18498,45921002,,
18499,45921007,,
18500,45961001,,
18501,45191004,,
18502,45921011,,
18503,45921011,,
18504,45921006,,
18506,45921005,,
18507,45931001,,
18508,45931001,,
18509,45931001,,
18510,45931001,,
18511,45931001,,
18512,nan,,
18513,45931002,,
18514,45191005,,
18515,45941001,,
18516,45931007,,
18517,45931003,,
18518,nan,,
18519,45931004,,
18520,nan,,
18521,45941003,,
18522,45931006,,
18523,45941002,,
18524,45931008,,
18525,45931005,,
18526,45941004,,
18527,nan,,
18528,nan,,
18529,45951002,,
18530,45941005,,
18531,45951004,,
18532,45951003,,
18533,nan,,
18534,45951005,,
18535,45111016,,
18536,nan,,
18537,45941006,,
18538,45951006,,
18539,45941007,,
18540,45951007,,
18541,45941008,,
18542,46911001,,
18543,46111132,,
18544,46111089,,
18547,46111001,,
18548,46111001,,
18549,46111088,,
18550,46111001,,
18551,46111001,,
18552,46111105,,
18553,46911023,,
18555,46111087,,
18556,46111091,,
18558,46191009,,
18559,46111102,,
18560,46111001,,
18561,46111101,,
18562,46191007,,
18563,46191006,,
18564,46111001,,
18566,46111001,,
18567,46191004,,
18568,46111099,,
18569,46111097,,
18570,46111001,,
18571,46111099,,
18572,46111098,,
18573,46111001,,
18575,46111001,,
18577,46111001,,
18578,nan,,
18579,46111096,,
18580,46111092,,
18581,46191005,,
18582,nan,,
18584,46191003,,
18587,46111084,,
18589,46111086,,
18590,46111004,,
18591,46111083,,
18593,nan,,
18594,46191002,,
18595,46191002,,
18597,46181002,,
18598,46111085,,
18599,46111082,,
18603,46111007,,
18604,46111001,,
18607,46111007,,
18608,46111001,,
18610,46111081,,
18611,46191001,,
18613,46111001,,
18614,46111001,,
18615,46181001,,
18616,46111007,,
18617,46111001,,
18618,46111080,,
18619,46111001,,
18620,46111001,,
18623,46111079,,
18624,46111007,,
18625,46111001,,
18626,46111005,,
18627,46111007,,
18628,46111007,,
18629,46111076,,
18630,46111001,,
18631,46111007,,
18632,46111001,,
18633,46111001,,
18635,46111001,,
18636,46111001,,
18638,46111001,,
18639,46111001,,
18640,46111001,,
18641,46111001,,
18643,46111001,,
18644,46111001,,
18645,nan,,
18646,46161001,,
18647,46111007,,
18648,46111058,,
18649,46131001,,
18650,46111007,,
18651,46131001,,
18652,46111001,,
18653,46111001,,
18654,46111007,,
18655,nan,,
18656,46111062,,
18657,46111075,,
18658,46111059,,
18659,46111074,,
18660,46111060,,
18661,46111001,,
18662,46111056,,
18663,46111001,,
18665,46111064,,
18666,46111001,,
18667,nan,,
18668,46111001,,
18669,46111061,,
18670,46111065,,
18671,46121006,,
18672,46111073,,
18673,46121007,,
18675,46111057,,
18676,46111069,,
18678,46111055,,
18679,46111001,,
18681,46121002,,
18683,nan,,
18684,46111070,,
18686,46111071,,
18687,46111063,,
18688,nan,,
18690,46111072,,
18691,46111001,,
18692,46121002,,
18693,46121002,,
18694,46111046,,
18696,46161008,,
18697,46121002,,
18698,46111011,,
18699,46111014,,
18700,46111010,,
18701,46111010,,
18702,46121002,,
18704,46111001,,
18705,46111001,,
18706,46121015,,
18708,46111013,,
18709,46122001,,
18711,nan,,
18712,46111010,,
18713,46121003,,
18715,46121009,,
18716,46111001,,
18717,46121014,,
18722,46111012,,
18723,46161007,,
18724,46122001,,
18726,46111015,,
18728,46111067,,
18729,46111010,,
18730,46121004,,
18731,46111018,,
18732,46121008,,
18733,46111010,,
18734,46121014,,
18735,46111010,,
18737,46521028,,
18738,46111010,,
18739,46111066,,
18740,46111001,,
18741,46111019,,
18742,46161001,,
18743,46161001,,
18744,46111001,,
18745,46161007,,
18746,46111010,,
18747,46121005,,
18748,46121011,,
18749,46111010,,
18750,46111010,,
18752,46111001,,
18754,46121012,,
18755,46111001,,
18756,46121010,,
18757,46111001,,
18758,46111001,,
18759,46161001,,
18760,46111001,,
18761,46121013,,
18762,46111001,,
18763,46111001,,
18764,46111001,,
18765,46111068,,
18766,46171011,,
18767,46161001,,
18768,46111001,,
18769,46161001,,
18770,nan,,
18771,46161001,,
18773,46111001,,
18774,46111001,,
18775,46111001,,
18776,46111001,,
18777,46111001,,
18778,46111001,,
18779,46111001,,
18780,46111001,,
18781,46111001,,
18782,46161001,,
18784,46161001,,
18785,nan,,
18788,46111001,,
18789,46111001,,
18790,46111001,,
18791,46171009,,
18792,46171012,,
18793,46111001,,
18794,46111001,,
18795,46111001,,
18796,46171010,,
18798,46111001,,
18799,46111001,,
18800,46111035,,
18801,46111001,,
18802,46111001,,
18803,46171001,,
18804,46111001,,
18805,46111001,,
18806,46111001,,
18807,46111001,,
18808,46161004,,
18809,46111001,,
18810,46111035,,
18811,46111001,,
18812,46161005,,
18813,46111001,,
18814,46111001,,
18815,46111001,,
18816,46111001,,
18817,46111001,,
18818,46111001,,
18819,46111001,,
18820,46111001,,
18821,46111001,,
18822,46171008,,
18823,46111001,,
18824,46111035,,
18825,46111001,,
18826,46111001,,
18827,46111001,,
18828,46111001,,
18829,46511004,,
18830,46111001,,
18831,46111001,,
18832,46111001,,
18833,46111001,,
18836,46511008,,
18837,46111001,,
18838,46111001,,
18839,46111001,,
18840,46111001,,
18841,46111001,,
18844,nan,,
18845,46511004,,
18846,46111001,,
18847,46111001,,
18848,46111001,,
18849,46111001,,
18850,46111032,,
18851,46111001,,
18852,46171002,,
18853,46111001,,
18854,nan,,
18855,46111001,,
18856,46111001,,
18857,46111027,,
18858,46111001,,
18859,46111001,,
18860,46111001,,
18861,46111001,,
18864,46111021,,
18865,46111001,,
18866,46111021,,
18867,46111001,,
18870,nan,,
18871,46141001,,
18872,46111024,,
18874,46531009,,
18876,46151002,,
18877,46321015,,
18878,46141004,,
18881,46141004,,
18882,46321015,,
18883,46141007,,
18885,46141009,,
18887,46141008,,
18889,46391006,,
18890,46441001,,
18891,46211004,,
18892,46211002,,
18893,46211003,,
18895,46211008,,
18896,nan,,
18897,46291006,,
18898,46211009,,
18899,46291005,,
18900,46211010,,
18901,46211012,,
18902,46211013,,
18903,46291003,,
18904,46161001,,
18905,46291004,,
18906,46211001,,
18907,46211027,,
18908,46211016,,
18909,46211028,,
18910,46211019,,
18911,46211006,,
18912,46211001,,
18913,46211001,,
18914,46211017,,
18915,46211001,,
18916,46211026,,
18917,nan,,
18918,46211018,,
18919,46211015,,
18920,46211014,,
18921,46211030,,
18922,46211011,,
18923,46211031,,
18924,nan,,
18925,46211029,,
18926,46211025,,
18927,46211020,,
18928,nan,,
18929,46211032,,
18930,46231002,,
18931,46211001,,
18932,46211034,,
18933,46271001,,
18934,46211033,,
18935,46211038,,
18936,46271001,,
18937,nan,,
18938,46211035,,
18939,46211036,,
18940,46211001,,
18941,46211037,,
18942,46211040,,
18943,46211039,,
18944,46231001,,
18945,46261001,,
18946,46211041,,
18947,46211042,,
18948,46211024,,
18949,46211024,,
18950,46211021,,
18952,nan,,
18953,nan,,
18954,46251001,,
18955,46251001,,
18956,46251001,,
18957,46251001,,
18959,46251001,,
18960,46251001,,
18962,46211022,,
18963,46211023,,
18964,46241003,,
18965,nan,,
18966,46221001,,
18967,nan,,
18968,46241002,,
18969,46251006,,
18970,46251007,,
18971,46241001,,
18972,46251009,,
18973,46251009,,
18974,46251004,,
18975,46251005,,
18978,46221001,,
18979,nan,,
18981,46241004,,
18982,46811002,,
18985,46811003,,
18986,46241001,,
18987,46241009,,
18988,46241006,,
18989,46221002,,
18990,46241005,,
18991,46241008,,
18992,46221003,,
18995,46241007,,
18996,nan,,
18998,46221004,,
18999,46241010,,
19000,46221007,,
19001,46241011,,
19002,46241012,,
19003,46241013,,
19004,nan,,
19005,46241015,,
19006,46241014,,
19007,46241017,,
19008,46241018,,
19009,46241016,,
19010,46291011,,
19011,46291008,,
19012,46291009,,
19013,nan,,
19014,46291010,,
19015,46291007,,
19016,46291002,,
19017,46291001,,
19018,46281007,,
19019,46281006,,
19020,46261007,,
19021,nan,,
19022,nan,,
19023,46261006,,
19024,46261005,,
19025,47451010,,
19026,46261004,,
19027,46281001,,
19028,46281004,,
19029,47451011,,
19030,nan,,
19031,nan,,
19032,46281003,,
19033,47451012,,
19034,46261003,,
19035,46281002,,
19036,46261009,,
19037,46281005,,
19038,46261008,,
19039,46261014,,
19040,46261013,,
19041,46211043,,
19042,46261010,,
19043,46261002,,
19044,nan,,
19045,46261011,,
19046,nan,,
19047,46251012,,
19048,46251003,,
19049,46251003,,
19050,46251011,,
19051,46251010,,
19052,46251008,,
19055,46311001,,
19056,46321003,,
19057,46321002,,
19059,46321003,,
19061,46321003,,
19063,46321003,,
19068,46311001,,
19069,46311001,,
19070,46311001,,
19073,46311001,,
19074,46311001,,
19076,46311001,,
19077,46311001,,
19078,nan,,
19080,46311001,,
19082,46311001,,
19083,46311001,,
19084,46311001,,
19085,46311001,,
19086,46311001,,
19087,46311001,,
19088,46311001,,
19089,46311001,,
19090,46311001,,
19091,46311001,,
19092,46331026,,
19093,46311001,,
19094,46391001,,
19096,46311001,,
19097,46391002,,
19098,46391002,,
19099,46311001,,
19100,46311001,,
19103,46311024,,
19104,46391003,,
19105,46311023,,
19106,46311001,,
19107,46341007,,
19108,45951006,,
19111,46331004,,
19117,46341009,,
19119,46311001,,
19120,nan,,
19121,46341009,,
19123,46341009,,
19124,46311001,,
19125,46341009,,
19126,45181015,,
19130,46391006,,
19131,46341014,,
19132,46341015,,
19133,46311029,,
19136,46391010,,
19137,46311042,,
19140,46391010,,
19142,46311001,,
19143,46311001,,
19144,46311001,,
19146,46351005,,
19147,46411005,,
19148,46411007,,
19149,46411003,,
19150,46411003,,
19151,46421007,,
19152,46421001,,
19153,46411011,,
19154,46411010,,
19155,46411012,,
19156,46421001,,
19157,46421008,,
19159,46411013,,
19160,46421001,,
19161,46411008,,
19162,46421002,,
19163,46411014,,
19164,46421001,,
19165,46421009,,
19166,46421010,,
19167,46421011,,
19168,46421014,,
19169,46411009,,
19170,46421003,,
19171,46421005,,
19172,46421012,,
19173,46421013,,
19174,46421004,,
19175,46421006,,
19176,46421015,,
19177,46491007,,
19178,46491004,,
19179,46491005,,
19180,46491002,,
19181,46421017,,
19182,46491001,,
19183,46491008,,
19184,46421021,,
19185,46491003,,
19187,46491006,,
19188,46421020,,
19189,46491009,,
19190,46491001,,
19191,46491010,,
19192,46421019,,
19193,46491012,,
19194,46491011,,
19195,46491013,,
